,title,text,date,rating
751,ÓTIMO,"Sempre que possível eu vou ao Outback, a comida é muito boa e o ambiente muito tranquilo, não tem o quê reclamar. Mas por ser tão bom o local normalmente está bem cheio...",11 de junho de 2016,bubble_50
752,""" Comemorando niver com amigas ""","Ambiente Alegre e aconchegante e o prato: Grilled Fish & Shrimp Scamp foi surpreendente! 
Estávamos em grupo de oito pessoas e todas ficaram muito satisfeitas com as outras escolhas.",11 de junho de 2016,bubble_50
753,atendimento de qualidade,outback tem sempre uma equipe de garçons que está sempre prestando ótimo atendimento a culinária que atende as minhas necessidades.,10 de junho de 2016,bubble_50
754,Bom para happy hours,"Excelente pedida para uma rodada de chopp com amigos. Ambiente agradável e comida gostosa. O atendimento depende de qual filial você vai, o do Park shopping tem o melhor atendimento e o do Iguatemi o pior. No happy hour as vezes tem dose dupla de...Mais",9 de junho de 2016,bubble_40
755,"ÓTIMO, PORÉM MUITO CHEIO","ótimo restaurante, porém por conta do Happy hour das 18 as 20, fica bastante cheio, não sendo possível arrumar cadeira se chegar depois desse horário. Mas a comida, o atendimento são ótimos!",9 de junho de 2016,bubble_40
756,Um bom lugar pra comemorar seu aniversário!!,"Um local alegre,com comida maravilhosa,atendimento exemplar.Super recomendo,para um noitada maravilhosa!!!",9 de junho de 2016,bubble_50
757,Boa comida,"O carro chefe é a famosa costela de porco. É realmente bem gostosa. A cebola empanada também é boa, mas um pouco oleosa para o meu gosto. O pãozinho que servem antes é delicioso. Os preços não são nada baratos. Recomendo. Ambiente descontraído.",8 de junho de 2016,bubble_50
758,COMIDA DELICIOSA,"Comida saborosa, pratos grandes. O preço acompanha a quantidade de notas da avaliação. Mas vale cada centavo",8 de junho de 2016,bubble_50
759,Comida de qualidade,"Segue o padrão Outback, normalmente conhecido, com carnes suculentas e muito bem preparadas. Ponto negativo para as famosas filas e atendimento não tão eficiente quando nos horários de casa cheia.",8 de junho de 2016,bubble_40
760,Happy hour com chopp gelado ,"Ótimo local para um Happy hour a dois, com amigos, família. Deliciosa costelinha de porco com molho barbecure. Chopp gelado. Atendimento excelente. Ambiente agradável para todos os momentos.",7 de junho de 2016,bubble_50
761,Há que esperar,"A comida é boa, o ambiente é muito agradável e o atendimento é sempre muito gentil e informal. Os atendentes são jovens e bem preparados.  os preços são justos. O ponto é: até que ponto vale a pena ficar tanto tempo na fila para para...Mais",6 de junho de 2016,bubble_40
762,Excelente,"Difícil quem não gosta deste restaurante! O ambiente é muito bom pra se ir de casal, com família e amigos. A comida é simplesmente deliciosa, do que comi até hoje, não peca em nada. O pão australiano de entrada é sempre quente, as carnes são...Mais",6 de junho de 2016,bubble_50
763,Sempre bom!,"Outback tem uma comida maravilhosa que é difícil de enjoar. O ambiente também é muito gostoso. Sempre um bom atendimento, eficiente e bem treinado. Fui no almoço de domingo e não encontrei filas, o que é raridade no local. Só não parabenizo com 5 estrelas...Mais",5 de junho de 2016,bubble_40
764,Ótima opção para uma chope com os amigos! ,"Além de ser uma boa opção para almoço e jantar, é uma ótima opção para o happy hour. O chope é sempre gelado! Se tiver muita fila, beba no balcão, que não tem lista de espera!",5 de junho de 2016,bubble_40
765,Adoro,"Chopp mega gelado, a melhor ceasar salad do mundo, carnes perfeitas, hambúrguer delicioso ! Sem falar das sobremesas... Cinamon Oblivion, minha preferida!!! Ambiente acolhedor e reservado !!! O único senão são as listas de espera mas vale !!!",3 de junho de 2016,bubble_50
766,"Muito bom,","Bom foi muito boa a experiência, foi aniversário da minha namorada então ela ganhou uma sobremesa, pedido chegou rápido... costela barbecue macia e deliciosa. 
Agora na minha opinião as pessoas tinham que esperar menos na lista de espera,. Que mesmo assim fomos muito bem atendidos...Mais",2 de junho de 2016,bubble_40
767,Um dos melhores restaurantes de Brasília,"Indico de olhos fechados rs. O atendimento é excelente e a comida sempre deliciosa! O pão e a manteiga do Outback são muito saborosos... O ambiente é agradável e tem uma decoração rústica. Ótimo para comemorações. 

Meus preferidos: 

BLOOMIN' ONION - A famosa cebola dourada...Mais",2 de junho de 2016,bubble_50
768,Sempre cheio!! Chegue cedo!!,"As comidas são maravilhosas, porém se vc não chegar cedo vc pode se frustrar e quereria embora antes de experimentar a famosa costela com barbecue!!! Ótima opção para um happy hour!!!",2 de junho de 2016,bubble_40
769,Excelente!,"Fomos atendidos pelo Felipe. Muito prestativo. 
Falar do outback é só elogios todas as vezes que vou, ambiente SUPER AGRADÁVEL, comida maravilhosa!! Amo as entradinhas, da última vez, fui em uma quarta feira, cheguei por volta de 19h30, e estava acontecendo um happy hour, não...Mais",1 de junho de 2016,bubble_50
770,Sempre uma boa pedida!,"O chopp é incomparável, o atendimento é excelente e a comida sempre sensacional!
Mas se você, como eu, não é muito fã de pimenta, é melhor pedir para a cozinha maneirar no tempero.
Até o frango da minha Caesar Salad veio pegando fogo!
Os chás...Mais",31 de maio de 2016,bubble_50
771,Melhor comida,"Melhor comida do mundo, quem estiver com fome vá sem medo! O atendimento é excelente, nunca vi em outro lugar, tem fila de espera mas é excelente, lugar ótimo para bater um papo com os amigos.",31 de maio de 2016,bubble_50
772,adoro,"adoro este lugar! tanto para almoços quanto happy hour. A cebola de entrada é maravilhosa, assim como o pao australiano. Atendimento bom. Descontraido",31 de maio de 2016,bubble_50
773,Muito bom.,"Restaurante apesar de cheio, tem uma ótima culinária e atendimento, bastante aconchegante e muito bom para ir com família e amigos.",30 de maio de 2016,bubble_50
774,Melhor chopp do Distrito Federal,"O outback Steakhouse é disparado onde serve o melhor chopp do Distrito Federal, com acompanhamentos à altura e excelente atendimento.",30 de maio de 2016,bubble_40
775,"Lugar ideal pra ir com os amigos, família e namorados para comer e beber com qualidade.","Ótimo local, agradável com decoracao rústica. Comida muito boa, tem refil de refrigerante. Ótimo para comemorações. O lugar vive cheio e na maioria das vezes tem que esperar por uma mesa.",29 de maio de 2016,bubble_40
776,"""Ótimo""","O atendimento é excelente, nunca vi em outro lugar, tem fila de espera mas é excelente, lugar ótimo para bater um papo com os amigos, com a família, com o love e tomar um deliciosa chopp com um excelente cebolão.",29 de maio de 2016,bubble_50
777,Melhor Chopp,Excelente restaurante para tomar um chopp gelado e comer principalmente uma costela ao barbecue. É um dos restaurantes mais copiados da cidade.,29 de maio de 2016,bubble_50
778,"Carnes, bataatas e chopps","Apesar de sempre ter fila de espera e o atendimento não ser um item de destaque, os pratos com carnes são bons e com muita qualidade. Destaque também para as porções de batatas e cebolas. Para quem bebe, o chopps é sempre super gelado e...Mais",28 de maio de 2016,bubble_40
779,Happy Hour,Ótimo restaurante/bar para refeições ou simplesmente para um chopp com os amigos. Comida muito gostosa e bem servida. Ambiente agradável e bom preço.,28 de maio de 2016,bubble_50
780,Ótima opção para almoçar,"Ambiente agradável, cardápio diversificado apesar do forte ser a carne. Oferece menu kids. É sempre uma ótima opção para uma refeição em família ou amigos.",27 de maio de 2016,bubble_50
781,Primeiro atendimento péssimo ,"Chegamos na intenção de assistir a final do NBA, mas o primeiro atendimento do gerente Magno foi muito ruim, trocou as bebidas, praticamente jogou os pratos sobre a gente, os pratos demoraram os molhos demoram, os banheiros estavam imundos, acho que neste não volto.",27 de maio de 2016,bubble_20
782,Magnifico!,"Não tem o que comentar, O MAIS TOP, ambiente sensacional, comida fantástica, e um dos melhores atendimentos que existe!",27 de maio de 2016,bubble_50
783,Bom para bate papo c amigos,Após musical fomos c amigos p bate papo e diversão. Local bom. Atendimento atencioso. Comida boa. Aprovamos. Foi uma boa escolha.,27 de maio de 2016,bubble_40
784,"Sem mistérios, comida boa e chopp gelado.","Comida sempre boa, chopp gelado e sobremesas deliciosas. Ambiente agradável, ótimo para ir de casal ou com amigos. Escolha certa, sem surpresas desagradáveis.

Só tem que ter paciência com a fila. Chegar cedo ajuda...",26 de maio de 2016,bubble_50
785,Sempre uma experiência agradável,"A variedade que encontamos do cardápio é excelente. Além do sabor magnífico!!
As opções de bebidas também são muito boas. A carta de vinhos com ótimas indicações.
Sou cliente há anos e sempre quando saio de um jantar fico com a sensação de ""quero mais"".",26 de maio de 2016,bubble_50
786,Ótimo,"Super requisitado, além de uma ótima comida e bebida, possui um ótimo atendimento. Excelente opção para um happy hour.",26 de maio de 2016,bubble_50
787,Excelente,"Aconchegante ,ambiente bem agradável, bom atendimento , boa comida ,na maioria das vezes com filas de espera.",25 de maio de 2016,bubble_50
788,Sou fã,"Adoro o outback... É sempre uma boa pedida para um happy horror. Os drinks e comidas são deliciosos e o atendimento geralmente é bom, mas quando está muito cheio costuma ser mais demorado. Recomendo o drink South Pacific, ele não está no cardápio, basta pedir...Mais",25 de maio de 2016,bubble_50
789,Como todo atendimento deveria ser...,"Gosto bastante do Outback, não só pelas costelinhas e o chopp trincando, mas também pelo atendimento que acho que deveria existir em qualquer lugar. Só não dou nota máxima pois acho as filas de espera imensas e surreais.",25 de maio de 2016,bubble_40
790,Que tudo,Gente adoro a costelinha com barbiecue do Outback apesar de estar sempre lotado vale a pena esperar um pouco para se sentar. Adoroo!,25 de maio de 2016,bubble_40
791,Não tem errada!,"Realmente quem conhece o outback não resiste! É o tipo de restaurante que sabemos que não iremos nos arrepender, não tem errada! Comida gostosa e fresca. Preço médio.",25 de maio de 2016,bubble_50
792,Divertido para o happy hour,"Costumo ir com a família, e preferimos os horários do happy hour para aproveitar os pestiscos que só são disponibilizados nesses horários. É preciso chegar cedo para conseguir mesa, salvo se for de segunda a quinta, dias mais tranquilos.",25 de maio de 2016,bubble_50
793,Sempre bom mas a fila....,"É muito bom ir aqui. Todas as comidas maravilhosas e com muita qualidade. Porém tem que chegar cedo. Filas monstruosas. Tem o refil de chá com 3 sabores. Prefiro o cranberry. A cebola frita, aquele pão escuro, a costelinha que vc nunca comerá igual em...Mais",25 de maio de 2016,bubble_50
794,Muito bom,"Como sempre bem acompanhado da minha cara metade, tivemos a oportunidade de ir lá umas duas vezes, pois é um pouco distante de nossa casa, mas o atendimento é muito bom, os waiters, como são conhecidas as pessoas que nos atendem lá, são muito bem...Mais",25 de maio de 2016,bubble_50
795,Comida e Chopp bons X Atendimento péssimo,"Em uma terça-feira fiquei mais de uma hora na espera por uma mesa. Fiquei lá fora e pedi um chopp.. após o consumo do 1º chopp pedi mais outro para um outro garçom já que não estava passando nenhum garçom, passaram 20 minutos e nada...Mais",25 de maio de 2016,bubble_20
796,O melhor lugar para comer e bater um papo,"Com um cardápio singular e repleto de opções, fica difícil se decidir. Por isso, sempre vou com toda a minha família para desfrutar do maior número possível de pratos. Quem pensa que o local é só para quem tem dinheiro, está enganado. Os valores são...Mais",25 de maio de 2016,bubble_50
797,Bom restaurante,"Estive no Outback Steakhouse para o almoço no mês de maio de 2016. Cheguei cedo, por volta das 12:00, e não tive dificuldade em conseguir uma mesa na varanda, meu local favorito. Pedi uma picanha, que estava muito saborosa, e de acompanhamento, escolhi legumes. Embora...Mais",24 de maio de 2016,bubble_50
798,Melhor unidade,"Já fui nas três unidade do Outback e acho que essa é a melhor. Sempre sou muito bem atendida e os pratos mantém o padrão. Só faço uma observação quanto ao sorvete com brownie, já foi muito melhor. O ideal é fazer reserva, restaurante sempre...Mais",24 de maio de 2016,bubble_40
799,Bom restaurante,"O restaurante possui um bom ambiente, o atendimento é muito bom.
A comida é um pouco apimentada, mas com um bom sabor.
Local muito bom para reunir com amigos, comer e conversar.",23 de maio de 2016,bubble_40
