review_id,title,author,rating,content,timestamp,is_verified,helpful_count,product_attributes,company
R2UQJRMDR7NOEX,5.0 out of 5 stars Crafted for music lovers everywhere,Benjamin Johnson,5,"Luxurious sound with a superb amount of detail. The tuning is well done and puts a unique spin on familiar tracks, which makes each listening experience fresh and inviting. The bass reaches deep for a product this size, highlighting a gentle roll-off that creates a round and robust impact. This is a premium wireless speaker that can satisfy audiophiles and casual listeners alike.","Reviewed in the United States June 7, 2024",True,0,Color: Sport,Bang&Olufsen
R2SJ6BZV2GXEIG,5.0 out of 5 stars great sound!,AJ,5,"My Beats Pill finally died after having it over ten years. I love my Pill but the B&O reviews were better! I can see why - the sound is superior! There's actually bass on it! For a small portable speaker, it has been amazing and the final test will be to see if it's as durable as the Pill which was a tank. I haven't dropped B&O yet and I hope it will survive when I do! The only complaint is the control buttons do not lit up nor are they raised so they are hard to find at night and/or without your glasses. Otherwise, I love it!","Reviewed in the United States May 4, 2024",True,3,Color: Anthracite,Bang&Olufsen
R1GFKXWY2U1CG7,2.0 out of 5 stars Just get a different speaker for around this price bracket.,Louis Valencia,2,"I've been using this speaker since February and I've given it a very long chance, but I keep finding things to dislike about it.I tend to use this speaker at work after we close at my big retail store since there's enough space between me and my other coworkers for me to just enjoy my music and for them to have their own speakers blasting and enjoying their music. THEIR speakers sound better and are louder than this one whether it's a JBL, Tribit, Sony, or Bose speaker. I'll pass by and their music drowns mine. So before I get to specifics, tl;dr, everything I'm about to say is just going to call back to this: just get something else for this price bracket because this speaker will disappoint you.Battery life? This thing will last you roughly 3 hours at max volume. How do I know that? My store closes 5 hours into my shift and I'm using it for the last 3 hours of my shift and by the time I clock out it either already died or is about to die. It also takes an eternity to charge to full. You basically need to leave it overnight for it to charge so if I ever forget to charge the thing 3 hours before my shift, it's not going to charge to full. I had a JBL Clip 4 I got for 60 bucks that lasted longer than this and charged better. Other nitpick about charging this thing is the fact that it turns on automatically when you connect a charger to it and you have to wait a little more than 5 seconds to be able to turn it off. It's annoying.Sound? It sounds fine when it's right next to you. The quality and bass is real nice. But if you step more than 10 feet away from it or if you're at a specific angle away from this speaker, the quality just dips drastically. Like I said, the main thing I really care about it is how loud it is and every other speaker in the $100 bracket around me just outclasses this thing. This thing is in the $200 bracket. I'll step a few feet away from my speaker and barely hear it, but I'll definitely hear my coworkers' speaker from the next aisle over.How does it look? I've seen a lot of reviews saying, ""Oh wow this thing has some kick to it for how small it is!"" This thing is not small. They're lying. Those reviews will make you think it's as no bigger than a teacup plate. No, this thing is surprisingly big and bulky. It will not fit in most hoodie pockets. You cannot clip it to anything because it is also heavy. This thing literally looks like and is the size of a smoke detector.Bluetooth connectivity? Yeah it's pretty good. Very annoying though when I plug it in to charge and it automatically turns on and thus connects to my phone and starts playing sound through it. Like seriously, why is this a feature?Anyways, yeah. Get something else. This thing is not worth it.","Reviewed in the United States August 2, 2023",True,13,Color: Grey Mist,Bang&Olufsen
R38VJGTCK11J3M,4.0 out of 5 stars Great sound.,Kelly,4,"Intuitive operation.Minus a star as is landfill eventually, well actually hazardous waste. As YOU CANNOT CHANGE THE BATTERY WHEN IT DIES!!! WTH?","Reviewed in the United States April 7, 2024",True,0,Color: Grey Mist,Bang&Olufsen
R1UKUJJWVGLYZ9,5.0 out of 5 stars Very good sound and the best thing is it doesn't go into idle mode,Amazon Customer,5,I was looking for a speaker I could connect to the alarms on my boat and all other speakers I found would go idle if there was nothing being played so the alarms would never sound through the speaker. The big advantage of this speaker is it will remain active as long as it is plugged in to power,"Reviewed in the United States May 30, 2024",True,0,Color: Anthracite,Bang&Olufsen
R3MYPYVBD3NV4Q,5.0 out of 5 stars Great Sound in a Great Design,Kirk,5,"I have long been an owner of B&O products. They tend to be of outstanding quality and design. I felt this speaker was so good, that I purchased two more. They are capable of using the Alexa smart system, but I I don’t use that function, because I already have Alexa throughout my house. The Alexa speakers are very good, but the B&O speakers are in a class above.","Reviewed in the United States May 20, 2024",True,1,Color: Anthracite,Bang&Olufsen
R3BKD0SVKKUL3X,5.0 out of 5 stars B&O is so good quality I bought two of these! (one a gift for a doctor),road_warrior,5,"B&O is audiophile equipment. I bought one of their lineal tangential turntables decades ago and came upon this bluetooth speaker by chance; I had bought a lesser product on Amazone to save $ and the audio quality wasn't to par so I decided to pay more $ for B&O and am SOOOO happy I did. I am not disappointed at all, so good sound quality for a single portable unit that I bought another proudly as a gift to a physician (I wouldn't give substandard product to a doctor, would you)?I've only charged the battery once and it's lasted for now for about 3 weeks with about 1-2 hours use per day average. This may be a rough estimate, but kid you not, I don't have to recharge this unit every day or even every few days.The sound quality is superb. I have it setting on a piano top and get plenty of bass. I can hear the mid and high tones well for instruments, and vocals sound realistic, as if at a small venue concert. Now, I am wondering what the dual unit stereo arrangement would sound like!The mobile app is unique, I've never seen a circular dial display to adjust the treble/bass variably and with as fine variations for an audio device. It's almost as if you had a potentiometer at your fingertips but really via a screen display! Ingenious!I love this unit, it's worth every penny, it is worthy to be offered in the B&O product line.","Reviewed in the United States March 11, 2023",True,15,Color: Anthracite,Bang&Olufsen
R36ICRM196L9YI,"4.0 out of 5 stars Beautiful build and design, shame about the battery life",Matt Russell,4,"Beautiful build and design, shame about the battery life… I have a Bose Resolve+ II and the battery is phenomenal, literally all day full volume.This one, has been underwhelming.","Reviewed in the United States March 14, 2024",True,0,Color: Green,Bang&Olufsen
R3IITW6LECIILL,5.0 out of 5 stars By far the best Bluetooth speaker I have ever had.,oscar fuentes,5,"I have had speakers by Sony, JBL, UE, Bose and all of them together would not give me the sound I get from this beautiful B&O. It has a lot of bass, need to be on a firm surface because everything around it trembles. Battery life is outstanding, and it gives very good sound the first time that you turn it on (contrary to other brands that need several hours of use before giving decent sound).Highly recommended!","Reviewed in the United States April 26, 2024",True,2,Color: Anthracite,Bang&Olufsen
R16H8GXUXUE779,4.0 out of 5 stars So far so good,Charlie B Vermont,4,"Sound is really great. Battery life seems good tho I have not yet worked it hard. Love that it's waterproof. The app IMO is junk. Way too complex and it does things like prompt you to update the software even if the battery is too low to do this safely. I bricked my first one that way, even though I thought I was following all the instructions. Their support guy said, ""Sir, are you telling me you FAILED to charge the device when you recieved it???"" Um well NONE of the product info mentioned that, just said Start The App. Stupid me, doing what they said. You're supposed to know better. Well never mind, good sound is worth a lot.","Reviewed in the United States August 3, 2023",True,8,Color: Grey Mist,Bang&Olufsen
R1XLMN3MS03TW3,5.0 out of 5 stars Buen equipo,Giovanny Gonzales,5,Luego de usar el equipo por un mes puedo decir que es muy buen equipo con sonido equilibrado y claro. Tengo también el Bosé flex soundlink y si bien este tiene mayor audio y bajos pero el beosound tienes mejor calidad de sonido. Lo llevo a todos lados ya que es muy fácil su transporte. En líneas generales considero buena compra y lo recomiendo para las personas que gustan de escuchar música regularmente.,"Reviewed in the United States April 10, 2024",True,0,Color: Green,Bang&Olufsen
R379884TSBPHON,5.0 out of 5 stars Incredibly good sound for the size,Matthias Hohensee,5,"Incredibly good sound for the size. Pairing with the iPhone was tricky. B&O offers an app to do that, but it was not recognized by the iOS meaning that iTunes music and other apps used the internal loudspeaker of the phone. Shutting down the B&O app and switching Bluetooth on and off for several times to discover the loudspeaker finally worked. Excellent product.","Reviewed in the United States April 14, 2024",True,2,Color: Grey Mist,Bang&Olufsen
