game_id,turn_number,nickname,rack,location,move,points,score,turn_type
kqsQvjZE,3,Husker,DDDLMRT,F6,DR.M,+20,52,Play
kqsQvjZE,4,BasicBot,AEILNNO,H8,.ONAL,+15,35,Play
kqsQvjZE,5,Husker,DDLLRTT,11F,DR.T,+5,57,Play
kqsQvjZE,6,BasicBot,AEEHIJN,7B,INJ..A,+18,53,Play
kqsQvjZE,7,Husker,ADELLOT,8A,ATE,+13,70,Play
kqsQvjZE,8,BasicBot,EEGHNRY,11D,HY....E,+28,81,Play
kqsQvjZE,9,Husker,DILLOOV,K11,DOLL,+42,112,Play
kqsQvjZE,10,BasicBot,EGNNRRY,12B,RYE,+22,103,Play
kqsQvjZE,11,Husker,DINOPSV,15G,VINOS,+30,142,Play
kqsQvjZE,12,BasicBot,AAGGNNR,C12,.ANG,+16,119,Play
kqsQvjZE,13,Husker,DGOPRUU,15A,PU.,+18,160,Play
kqsQvjZE,14,BasicBot,AGNOPQR,H14,Q.,+11,130,Play
kqsQvjZE,15,Husker,ADGMORU,10H,.AM,+23,183,Play
kqsQvjZE,16,BasicBot,AGNOOPR,6B,GO,+18,148,Play
kqsQvjZE,17,Husker,DEGOORU,14J,G.UER,+27,210,Play
kqsQvjZE,18,BasicBot,AINOPRW,13M,WON,+24,172,Play
kqsQvjZE,19,Husker,BCDEIOO,O10,BOO.,+7,217,Play
kqsQvjZE,20,BasicBot,AEIIPRT,A1,PIRATE,+31,203,Play
kqsQvjZE,21,Husker,CDEEIST,B1,IDES,+24,241,Play
kqsQvjZE,22,BasicBot,?EIINRT,12J,T.RE,+19,222,Play
kqsQvjZE,23,Husker,ACEISTU,1A,..CA,+9,250,Play
kqsQvjZE,24,BasicBot,?AEHIIN,13C,.HI,+15,237,Play
kqsQvjZE,25,Husker,EEISTUV,10M,TU.,+7,257,Play
kqsQvjZE,26,BasicBot,?ABEILN,D4,BI,+13,250,Play
kqsQvjZE,27,Husker,EEEISVX,3A,..X,+20,277,Play
kqsQvjZE,28,BasicBot,?ACELNS,L4,cANCELS,+74,324,Play
kqsQvjZE,29,Husker,EEEIKSV,5K,K.E,+14,291,Play
kqsQvjZE,30,BasicBot,?AIOW,2D,WAIf,+13,337,Play
kqsQvjZE,31,Husker,EEISV,F1,V.ES,+7,298,Play
kqsQvjZE,32,BasicBot,O,A14,O.,+4,341,Play
kqsQvjZE,33,BasicBot,,,(EI),+4,345,End
YdGNWkCK,1,rrryan,AAGIORR,8F,AGAR,+10,10,Play
YdGNWkCK,2,BasicBot,CCEEPTX,7I,EXCEPT,+24,24,Play
YdGNWkCK,3,rrryan,DHIINOR,6I,HO,+24,34,Play
YdGNWkCK,4,BasicBot,CEILNOW,5J,LOW,+22,46,Play
YdGNWkCK,5,rrryan,DDEIINR,G1,DERIDIN.,+63,97,Play
YdGNWkCK,6,BasicBot,ACEEINS,3D,INC.EASE,+61,107,Play
YdGNWkCK,7,rrryan,EEEINRY,1G,.YE,+21,118,Play
YdGNWkCK,8,BasicBot,AALMNRT,4A,MALT,+22,129,Play
YdGNWkCK,9,rrryan,EEFINRV,A1,FIR.,+27,145,Play
YdGNWkCK,10,BasicBot,AAINRVZ,N1,VARIAN.,+24,153,Play
YdGNWkCK,11,rrryan,EEGNTUV,1M,E.E,+18,163,Play
YdGNWkCK,12,BasicBot,DHILMSZ,8L,DISH,+50,203,Play
YdGNWkCK,13,rrryan,BGGNTUV,,-GGNVU,+0,163,Exchange
YdGNWkCK,14,BasicBot,AFLMNQZ,6F,Q.,+31,234,Play
YdGNWkCK,15,rrryan,ABEIJST,9C,JIBS,+23,186,Play
YdGNWkCK,16,BasicBot,AFGLMNZ,D6,LAZ.NG,+26,260,Play
YdGNWkCK,17,rrryan,AEIOOOT,,-AOOO,+0,186,Exchange
YdGNWkCK,18,BasicBot,EFMNORT,4K,MOT.F,+43,303,Play
YdGNWkCK,19,rrryan,AEIKLNT,C11,ANKI,+19,205,Play
YdGNWkCK,20,rrryan,AEIKLNT,,--,-19,186,Exchange
YdGNWkCK,21,BasicBot,ENORSUY,E9,.UOY,+26,329,Play
YdGNWkCK,22,rrryan,AEIKLNT,C11,ELK,+18,204,Play
YdGNWkCK,23,BasicBot,ENOPRSU,M7,..P,+10,339,Play
YdGNWkCK,24,rrryan,?AIINTV,D13,IN,+8,212,Play
YdGNWkCK,25,BasicBot,ENORRSU,15D,SOURER,+25,364,Play
YdGNWkCK,26,rrryan,?AIOTUV,,-VOU,+0,212,Exchange
YdGNWkCK,27,BasicBot,?ADENTT,11B,N...TiATED,+72,436,Play
YdGNWkCK,28,rrryan,?AEGITU,10J,TA,+11,223,Play
YdGNWkCK,29,BasicBot,BOOOUVW,B4,.VOW,+12,448,Play
YdGNWkCK,30,rrryan,?EGIU,A6,GEn,+17,240,Play
YdGNWkCK,31,BasicBot,BOOU,O8,.OBO,+9,457,Play
YdGNWkCK,32,rrryan,IU,B10,U.,+4,244,Play
YdGNWkCK,33,BasicBot,U,J9,U..,+3,460,Play
YdGNWkCK,34,BasicBot,,,(I),+2,462,End
QCq3s9Wp,1,BasicBot,AAAAIKS,,-AAA,+0,0,Exchange
QCq3s9Wp,2,magnolia,?BILOOX,8G,BOIL,+12,12,Play
QCq3s9Wp,3,BasicBot,AIIIKOS,J5,AIO.I,+7,7,Play
QCq3s9Wp,4,magnolia,?ADOQWX,K3,WAX,+44,56,Play
QCq3s9Wp,5,BasicBot,CFIKNST,9I,F.NK,+24,31,Play
QCq3s9Wp,6,magnolia,?ADIOQY,7I,D.,+14,70,Play
QCq3s9Wp,7,BasicBot,ACIMSST,M7,CIS,+22,53,Play
QCq3s9Wp,8,magnolia,?AAIOQY,J2,YO,+18,88,Play
QCq3s9Wp,9,BasicBot,AEEMPST,I1,AMP,+28,81,Play
QCq3s9Wp,10,magnolia,?AAIIQW,1F,AQu.,+36,124,Play
QCq3s9Wp,11,BasicBot,EEFNOST,2B,OFTEN,+24,105,Play
QCq3s9Wp,12,magnolia,AEEEIIW,1A,EWE,+28,152,Play
QCq3s9Wp,13,BasicBot,BEINRRS,L9,.ERB,+20,125,Play
QCq3s9Wp,14,magnolia,AEEIIMU,L4,ME,+26,178,Play
QCq3s9Wp,15,BasicBot,ADINRST,5I,T...D,+13,138,Play
QCq3s9Wp,16,magnolia,ADEIIPU,11G,DIAPE.,+18,196,Play
QCq3s9Wp,17,BasicBot,AINRSUV,5G,UN.....,+15,153,Play
QCq3s9Wp,18,magnolia,EEEIORU,12C,OURIE,+13,209,Play
QCq3s9Wp,19,BasicBot,AEEIRSV,13G,VARIES,+36,189,Play
QCq3s9Wp,20,magnolia,AEEIOOT,3B,ETA,+26,235,Play
QCq3s9Wp,21,BasicBot,EHLNSTV,C11,H.VEL,+22,211,Play
QCq3s9Wp,22,magnolia,EEIOORS,15A,RO.E,+15,250,Play
QCq3s9Wp,23,BasicBot,LNOSTUU,4D,NUT,+12,223,Play
QCq3s9Wp,24,magnolia,EIILNOS,E8,LINE.,+10,260,Play
QCq3s9Wp,25,BasicBot,AGGLOSU,6B,GULAGS,+18,241,Play
QCq3s9Wp,26,magnolia,ACIOSTZ,B10,ZA,+36,296,Play
QCq3s9Wp,27,BasicBot,?GHORTY,14B,Y.,+20,261,Play
QCq3s9Wp,28,magnolia,CDINOST,14B,..TI,+9,305,Play
QCq3s9Wp,29,BasicBot,?GHORRT,8A,wHOR.,+24,285,Play
QCq3s9Wp,30,magnolia,CDJNOS,A11,DOC,+14,319,Play
QCq3s9Wp,31,BasicBot,GRT,7I,..G,+5,290,Play
QCq3s9Wp,32,magnolia,JNS,8M,.NS,+9,328,Play
QCq3s9Wp,33,BasicBot,RT,L4,..T,+5,295,Play
QCq3s9Wp,34,magnolia,J,,-,+0,328,Pass
QCq3s9Wp,35,BasicBot,R,C8,.R,+3,298,Play
QCq3s9Wp,36,BasicBot,,,(J),+16,314,End
BFTAyDax,1,BasicBot,EFGIILO,8G,GIF,+14,14,Play
BFTAyDax,2,bannana809,AABEORT,7H,BOATER,+20,20,Play
BFTAyDax,3,BasicBot,EILOORT,9F,LOOTER,+24,38,Play
BFTAyDax,4,bannana809,ADLMSTU,10E,MAD,+17,37,Play
BFTAyDax,5,BasicBot,DEIINPQ,11B,PEDI,+22,60,Play
BFTAyDax,6,bannana809,ELNSTUW,12C,WE,+21,58,Play
BFTAyDax,7,BasicBot,ACDIINQ,12A,CA..D,+24,84,Play
BFTAyDax,8,bannana809,ALNSSTU,A12,.ANT,+18,76,Play
BFTAyDax,9,BasicBot,AGIINQT,,-IQ,+0,84,Exchange
BFTAyDax,10,bannana809,DLOOSSU,K9,.OD,+8,84,Play
BFTAyDax,11,BasicBot,AGIJNTZ,14A,.INJA,+24,108,Play
BFTAyDax,12,bannana809,LNOOSSU,15E,LOON,+14,98,Play
BFTAyDax,13,BasicBot,?EEGITZ,12I,GEEZ,+33,141,Play
BFTAyDax,14,bannana809,EKRSSSU,13L,ERK,+25,123,Play
BFTAyDax,15,BasicBot,?HIIQTU,K4,QUI.,+26,167,Play
BFTAyDax,16,bannana809,AISSSTU,L4,IT,+28,151,Play
BFTAyDax,17,BasicBot,?HIRTUV,10J,H.,+26,193,Play
BFTAyDax,18,bannana809,AOSSSUV,M2,VAS,+24,175,Play
BFTAyDax,19,BasicBot,?IRTTUV,C9,VI..,+14,207,Play
BFTAyDax,20,bannana809,HIOSSSU,14N,OH,+22,197,Play
BFTAyDax,21,BasicBot,?EORTTU,2J,TRO.E,+20,227,Play
BFTAyDax,22,bannana809,ILSSSUU,O1,IS,+15,212,Play
BFTAyDax,23,BasicBot,??ALNTU,14J,TAN,+17,244,Play
BFTAyDax,24,bannana809,ELMSSUU,15M,USE,+31,243,Play
BFTAyDax,25,BasicBot,??AEELU,M7,.ULE,+5,249,Play
BFTAyDax,26,bannana809,GILMSUW,8L,M.GS,+37,280,Play
BFTAyDax,27,BasicBot,??ABEEY,10M,.YE,+14,263,Play
BFTAyDax,28,bannana809,FILNUWX,3M,.X,+18,298,Play
BFTAyDax,29,BasicBot,??ABEIY,1H,YEA,+20,283,Play
BFTAyDax,30,bannana809,FILNNUW,O5,FIN.,+7,305,Play
BFTAyDax,31,BasicBot,??ABCIR,2B,RIBCAge,+76,359,Play
BFTAyDax,32,BasicBot,,,(LNPRUW),+22,381,End
SHGWYsaf,1,JAStreeter,HIKMNOT,8F,THINK,+24,24,Play
SHGWYsaf,2,BasicBot,AAGIOQU,F8,.OGA,+9,9,Play
SHGWYsaf,3,JAStreeter,AEEJMOR,E9,MAJOR,+53,77,Play
SHGWYsaf,4,BasicBot,AEIOQSU,14B,QUASI,+47,56,Play
SHGWYsaf,5,JAStreeter,CEENSTZ,D12,ZE.,+48,125,Play
SHGWYsaf,6,BasicBot,EELMOOP,G11,MOO,+18,74,Play
SHGWYsaf,7,JAStreeter,CDENSTT,K4,CENTS,+27,152,Play
SHGWYsaf,8,BasicBot,EEFILNP,15F,FLIP,+32,106,Play
SHGWYsaf,9,JAStreeter,BDEGNTV,12G,.VEN,+11,163,Play
SHGWYsaf,10,BasicBot,AEEENOU,4H,OUN.E,+16,122,Play
SHGWYsaf,11,JAStreeter,?BDGRTU,14H,DUB,+19,182,Play
SHGWYsaf,12,BasicBot,AAADEEE,,-AAEE,+0,122,Exchange
SHGWYsaf,13,JAStreeter,?DGORST,H1,TOR.,+12,194,Play
SHGWYsaf,14,BasicBot,ADEHLLR,3L,HELD,+21,143,Play
SHGWYsaf,15,JAStreeter,?DGIISX,15A,XI,+38,232,Play
SHGWYsaf,16,BasicBot,?AELLRT,1F,LA.TERLy,+58,201,Play
SHGWYsaf,17,JAStreeter,?AADGIS,O1,GA.,+15,247,Play
SHGWYsaf,18,BasicBot,AEEEFIR,N2,F.EE,+24,225,Play
SHGWYsaf,19,JAStreeter,?AADISW,O5,WADI,+29,276,Play
SHGWYsaf,20,BasicBot,AAEIRTY,11I,YA,+12,237,Play
SHGWYsaf,21,JAStreeter,?ACNOPS,,(time),-10,266,Timeout
QPAnJSym,1,magnolia,DIQSTTW,8G,QI,+22,22,Play
QPAnJSym,2,BasicBot,AELORSX,7H,OX,+19,19,Play
QPAnJSym,3,magnolia,CDESTTW,6I,EW,+22,44,Play
QPAnJSym,4,BasicBot,AEGLRSZ,K2,GRAZE,+36,55,Play
QPAnJSym,5,magnolia,CDLSTTU,2K,.LUT,+10,54,Play
QPAnJSym,6,BasicBot,?AELOST,7K,SLOE,+21,76,Play
QPAnJSym,7,magnolia,ACDIRST,O7,SCAD,+26,80,Play
QPAnJSym,8,BasicBot,?AOTTTY,4J,T.TTY,+16,92,Play
QPAnJSym,9,magnolia,AEIIRTV,9F,TI,+15,95,Play
QPAnJSym,10,BasicBot,?ACELOY,O1,YE,+21,113,Play
QPAnJSym,11,magnolia,AEEIRUV,5F,VAIR,+17,112,Play
QPAnJSym,12,BasicBot,?AACLMO,5N,AM,+9,122,Play
QPAnJSym,13,magnolia,DEEJPSU,10G,SPUD,+23,135,Play
QPAnJSym,14,BasicBot,?ABCKLO,L7,.OCKABLe,+82,204,Play
QPAnJSym,15,magnolia,EEEJMOU,14J,JE.,+25,160,Play
QPAnJSym,16,BasicBot,AEFIIRT,H10,.IRATE,+27,231,Play
QPAnJSym,17,magnolia,EEEFMOU,G13,FEM,+27,187,Play
QPAnJSym,18,BasicBot,AFILNNP,N9,FIN,+18,249,Play
QPAnJSym,19,magnolia,BEEGGOU,13G,..B,+11,198,Play
QPAnJSym,20,BasicBot,AEELNPW,14F,W..,+14,263,Play
QPAnJSym,21,magnolia,EEEGGOU,15F,E..,+10,208,Play
QPAnJSym,22,BasicBot,AAEELNP,N9,...ALE,+18,281,Play
QPAnJSym,23,magnolia,EEGGOOU,O12,GO,+12,220,Play
QPAnJSym,24,BasicBot,AENNOPR,F2,PRO.EN,+19,300,Play
QPAnJSym,25,magnolia,DEEGHOU,K11,HO,+24,244,Play
QPAnJSym,26,BasicBot,AADIINS,3B,NADI.,+12,312,Play
QPAnJSym,27,magnolia,DEEGORU,6M,OR,+15,259,Play
QPAnJSym,28,BasicBot,AHIINSV,D3,.IVA,+16,328,Play
QPAnJSym,29,magnolia,DEEGINU,11K,..E.,+7,266,Play
QPAnJSym,30,BasicBot,?HINNSU,M1,H.N.,+14,342,Play
QPAnJSym,31,magnolia,DEGINRU,B1,RE.DING,+22,288,Play
QPAnJSym,32,BasicBot,?INOSU,1A,I.ONS,+18,360,Play
QPAnJSym,33,magnolia,U,7E,U.,+2,290,Play
QPAnJSym,34,magnolia,,,(?U),+2,292,End
NV2U77sf,1,paloutz,DEEMORS,8D,MODES,+22,22,Play
NV2U77sf,2,BasicBot,EIJNOVZ,F4,JIVE.,+24,24,Play
NV2U77sf,3,paloutz,EINOPRY,4D,EN.OY,+38,60,Play
NV2U77sf,4,BasicBot,?NOOTXZ,H1,OOZ.,+48,72,Play
NV2U77sf,5,paloutz,AINPRSU,I2,PAS,+38,98,Play
NV2U77sf,6,BasicBot,?EEGNTX,G8,.X,+17,89,Play
NV2U77sf,7,paloutz,INNORTU,G7,N..T,+15,113,Play
NV2U77sf,8,BasicBot,?EEGNTU,5I,TUG,+14,103,Play
NV2U77sf,9,paloutz,AEINORU,D8,.ANOR,+14,127,Play
NV2U77sf,10,BasicBot,?EEINNR,K5,.REENINg,+66,169,Play
NV2U77sf,11,paloutz,EEGIIPU,J8,PIG,+23,150,Play
NV2U77sf,12,BasicBot,EEIOTTW,8J,..TITE,+27,196,Play
NV2U77sf,13,paloutz,DEEEITU,E11,DEE,+16,166,Play
NV2U77sf,14,BasicBot,EHOQTUW,N8,.OQUE,+34,230,Play
NV2U77sf,15,paloutz,ABBEITU,O12,TUBA,+24,190,Play
NV2U77sf,16,BasicBot,AADHLTW,D1,HAW.D,+16,246,Play
NV2U77sf,17,paloutz,BEEIKLO,C1,OBE,+29,219,Play
NV2U77sf,18,BasicBot,AAAILST,12H,TAI.A,+10,256,Play
NV2U77sf,19,paloutz,EFGIKLV,H12,.IKE,+24,243,Play
NV2U77sf,20,BasicBot,AACLLNS,L1,CALLS,+25,281,Play
NV2U77sf,21,paloutz,FGLLRVY,F12,FLY,+25,268,Play
NV2U77sf,22,BasicBot,AFHINOS,I11,O.F,+19,300,Play
NV2U77sf,23,paloutz,GILMRRV,1L,.RIM,+24,292,Play
NV2U77sf,24,BasicBot,AAHINSW,10B,WA.,+14,314,Play
NV2U77sf,25,paloutz,DGILRUV,14L,GRU.,+14,306,Play
NV2U77sf,26,BasicBot,AEHINRS,A4,HERNIAS,+99,413,Play
NV2U77sf,27,BasicBot,,,(?CDILRV),+24,437,End
exkxFNQm,1,BasicBot,ABEKLTT,8H,BLEAK,+32,32,Play
exkxFNQm,2,shoes,HNOOUYZ,7K,ZOO,+30,30,Play
exkxFNQm,3,BasicBot,EEOSTTV,N2,VETOES,+35,67,Play
exkxFNQm,4,shoes,HIMNSUY,M3,HIM,+32,62,Play
exkxFNQm,5,BasicBot,GLNOTWY,K4,GYO..,+36,103,Play
exkxFNQm,6,shoes,NNQSSUY,K4,.....S,+19,81,Play
exkxFNQm,7,BasicBot,DLLNTWX,6I,TW.,+14,117,Play
exkxFNQm,8,shoes,DNNQSUY,,-NNQUY,+0,81,Exchange
exkxFNQm,9,BasicBot,BDLLNVX,,-BDLLNV,+0,117,Exchange
exkxFNQm,10,shoes,?DDDIMS,,-DDM,+0,81,Exchange
exkxFNQm,11,BasicBot,EEEORRX,I2,EXER.,+20,137,Play
exkxFNQm,12,shoes,?DEEIIS,2I,.D,+7,88,Play
exkxFNQm,13,BasicBot,?AEIORT,7B,EROTIcA,+61,198,Play
wAnwQZoA,1,BasicBot,AEEGOUV,8D,VAGUE,+26,26,Play
wAnwQZoA,2,rrryan,AENQRST,G7,Q.ANTERS,+79,79,Play
wAnwQZoA,3,rrryan,AENQRST,,--,-79,0,Exchange
wAnwQZoA,4,BasicBot,ELMNOOY,E4,YEOM.N,+22,48,Play
wAnwQZoA,5,rrryan,AENQRST,10B,QATS,+45,45,Play
wAnwQZoA,6,rrryan,AENQRST,,--,-45,0,Exchange
wAnwQZoA,7,BasicBot,?EHILOY,4A,HOLE.,+30,78,Play
wAnwQZoA,8,rrryan,AENQRST,A4,.EART,+24,24,Play
wAnwQZoA,9,BasicBot,?HIIRRY,5D,H.IR,+12,90,Play
wAnwQZoA,10,rrryan,DEINOQS,G7,Q.ID,+25,49,Play
wAnwQZoA,11,BasicBot,?AEIRSY,11D,YEAS,+29,119,Play
wAnwQZoA,12,rrryan,CENOPST,12C,POT,+22,71,Play
wAnwQZoA,13,BasicBot,?IIIJRZ,,-IIJR,+0,119,Exchange
wAnwQZoA,14,rrryan,CEEENST,B12,SEC,+16,87,Play
wAnwQZoA,15,BasicBot,?DILOUZ,B1,OUZ.,+26,145,Play
wAnwQZoA,16,rrryan,EEGNPTT,1A,G.NE,+18,105,Play
wAnwQZoA,17,BasicBot,?BDEGIL,D11,..GI,+8,153,Play
wAnwQZoA,18,rrryan,EILNPTT,3B,.EN,+34,139,Play
wAnwQZoA,19,rrryan,EILNPTT,,--,-34,105,Exchange
wAnwQZoA,20,BasicBot,?BDEILW,6A,.W,+13,166,Play
wAnwQZoA,21,rrryan,EILNPTT,14B,.L.P,+8,113,Play
wAnwQZoA,22,BasicBot,?BDEILO,H6,DI.,+15,181,Play
wAnwQZoA,23,rrryan,?EINTTX,2D,TEXTINg,+81,194,Play
wAnwQZoA,24,BasicBot,?ABELOR,4G,EARLOBe,+70,251,Play
wAnwQZoA,25,rrryan,DEIMNOW,1H,MO,+26,220,Play
wAnwQZoA,26,BasicBot,ACDIIJO,15D,CIAO,+27,278,Play
wAnwQZoA,27,rrryan,DEINRTW,5K,WIN,+27,247,Play
wAnwQZoA,28,BasicBot,BDIJRTU,3M,DUB,+18,296,Play
wAnwQZoA,29,rrryan,DEEFRTU,O3,.EREFT,+36,283,Play
wAnwQZoA,30,BasicBot,AIJKRTV,,-JKV,+0,296,Exchange
wAnwQZoA,31,rrryan,ADINOSU,H12,DINS,+42,325,Play
wAnwQZoA,32,rrryan,ADINOSU,,--,-42,283,Exchange
wAnwQZoA,33,BasicBot,AAAILRT,6H,.IAL,+13,309,Play
wAnwQZoA,34,rrryan,ADINOSU,3B,.A,+26,309,Play
wAnwQZoA,35,BasicBot,AAKNRRT,10G,.ARK,+19,328,Play
wAnwQZoA,36,rrryan,DFINOSU,11J,IF,+16,325,Play
wAnwQZoA,37,BasicBot,AEJNRTV,K3,J...,+14,342,Play
wAnwQZoA,38,rrryan,DNOSSU,7K,SOD,+21,346,Play
wAnwQZoA,39,BasicBot,AENRTV,14G,TAVERN,+13,355,Play
wAnwQZoA,40,BasicBot,,,(NSU),+6,361,End
qgwvH7gu,1,BasicBot,?CKNORR,8G,CORK,+20,20,Play
qgwvH7gu,2,magnolia,EEHNORW,J6,WO.EN,+22,22,Play
qgwvH7gu,3,BasicBot,?AAENOR,5H,ROAN,+21,41,Play
qgwvH7gu,4,magnolia,EGHNOOR,H1,HONO.,+27,49,Play
qgwvH7gu,5,BasicBot,?AEEEIO,3E,AEO.,+5,46,Play
qgwvH7gu,6,magnolia,EGINORS,4B,GROIN,+16,65,Play
qgwvH7gu,7,BasicBot,?EEILMQ,5A,QI,+14,60,Play
qgwvH7gu,8,magnolia,DESSTTU,A5,.UEST,+42,107,Play
qgwvH7gu,9,BasicBot,?EEJLMU,C1,JEE.,+22,82,Play
qgwvH7gu,10,magnolia,DGLRSTU,1C,.UG,+12,119,Play
qgwvH7gu,11,BasicBot,?AALLMU,2G,L.AM,+14,96,Play
qgwvH7gu,12,magnolia,DELRSTT,8G,....ED,+15,134,Play
qgwvH7gu,13,BasicBot,?AAILUW,B9,AW,+15,111,Play
qgwvH7gu,14,magnolia,IILRSTT,C7,LIT,+9,143,Play
qgwvH7gu,15,BasicBot,?AEILUV,11B,EVIL,+20,131,Play
qgwvH7gu,16,magnolia,DIORRST,12D,DOR,+16,159,Play
qgwvH7gu,17,BasicBot,?AGIPUZ,J1,U.P,+7,138,Play
qgwvH7gu,18,magnolia,IPRRSST,K1,PSI,+20,179,Play
qgwvH7gu,19,BasicBot,??AEGIZ,1J,..sIZE,+48,186,Play
qgwvH7gu,20,magnolia,ARRSTTY,2M,TAR,+32,211,Play
qgwvH7gu,21,BasicBot,?ABDGNT,N1,..G,+13,199,Play
qgwvH7gu,22,magnolia,HNRSTTY,I7,T.Y,+23,234,Play
qgwvH7gu,23,BasicBot,?ABDLNT,E10,B..ND,+8,207,Play
qgwvH7gu,24,magnolia,FHINRST,15E,SHIFT,+42,276,Play
qgwvH7gu,25,BasicBot,?AAALTU,10E,.AA,+7,214,Play
qgwvH7gu,26,magnolia,BEENRXY,14G,BEEN,+19,295,Play
qgwvH7gu,27,BasicBot,?AILSTU,4L,LUST,+24,238,Play
qgwvH7gu,28,magnolia,DEIMRXY,O4,.IMED,+24,319,Play
qgwvH7gu,29,BasicBot,?AAEFIV,13I,VItAE,+34,272,Play
qgwvH7gu,30,magnolia,CRXY,L12,R.X,+20,339,Play
qgwvH7gu,31,BasicBot,AF,D6,FA,+7,279,Play
qgwvH7gu,32,BasicBot,,,(CY),+14,293,End
gEphwUH6,1,queenzee,?ACGILR,H5,GARLIC,+18,18,Play
gEphwUH6,2,BasicBot,DDENOOT,5E,DOD.E,+16,16,Play
gEphwUH6,3,queenzee,?HIKSVX,6D,SIX,+54,72,Play
gEphwUH6,4,BasicBot,DEGNOTY,J5,DYE,+25,41,Play
gEphwUH6,5,queenzee,?EHIIKV,10F,HE.K,+21,93,Play
gEphwUH6,6,BasicBot,EGNOOPT,11C,POGO,+19,60,Play
gEphwUH6,7,queenzee,?AAIIIV,D11,.VA,+12,105,Play
gEphwUH6,8,BasicBot,AEFJNOT,C13,FAT,+22,82,Play
gEphwUH6,9,queenzee,?AEIIIY,15A,YE.I,+24,129,Play
gEphwUH6,10,BasicBot,EEJNOSU,A12,JOE.,+22,104,Play
gEphwUH6,11,queenzee,??ABIIP,4F,BI,+19,148,Play
gEphwUH6,12,BasicBot,EINNSSU,8J,SUN,+12,116,Play
gEphwUH6,13,queenzee,??AEIOP,L5,PEO.,+6,154,Play
gEphwUH6,14,BasicBot,EFIIINS,F2,IN...,+16,132,Play
gEphwUH6,15,queenzee,??AAIRT,M4,TAR,+9,163,Play
gEphwUH6,16,BasicBot,EFIISTZ,C9,ZI.,+24,156,Play
gEphwUH6,17,queenzee,??ACIMS,9A,CA.,+14,177,Play
gEphwUH6,18,BasicBot,EFHISTU,10B,H.,+26,182,Play
gEphwUH6,19,queenzee,??IMSTV,A7,MI.,+21,198,Play
gEphwUH6,20,BasicBot,EEFISTU,8E,FUE.,+7,189,Play
gEphwUH6,21,queenzee,??ELSTV,11C,....S,+10,208,Play
gEphwUH6,22,BasicBot,AEGIRST,12D,.IG,+17,206,Play
gEphwUH6,23,queenzee,??ELMTV,N3,MET,+12,220,Play
gEphwUH6,24,BasicBot,AENRSTU,C7,UN...,+17,223,Play
gEphwUH6,25,queenzee,??ALNRV,7L,.N,+8,228,Play
gEphwUH6,26,BasicBot,AEEORST,6L,..E,+13,236,Play
gEphwUH6,27,queenzee,??ALNRV,O2,VAN,+15,243,Play
gEphwUH6,28,BasicBot,AEORSTT,10A,A..,+14,250,Play
gEphwUH6,29,queenzee,??ELQRU,I2,QUE.R,+21,264,Play
gEphwUH6,30,BasicBot,ELORSTT,13C,..T,+10,260,Play
gEphwUH6,31,queenzee,??AELLR,3I,.R,+2,266,Play
gEphwUH6,32,BasicBot,EILORST,10F,....LE,+17,277,Play
gEphwUH6,33,queenzee,??AELLW,K10,.W,+10,276,Play
gEphwUH6,34,BasicBot,IOORSTT,J10,.OT,+8,285,Play
gEphwUH6,35,queenzee,??AELLR,10F,......R,+16,292,Play
gEphwUH6,36,BasicBot,BINORST,3C,BOR.,+12,297,Play
gEphwUH6,37,queenzee,??ADELL,12H,LA.ED,+20,312,Play
gEphwUH6,38,BasicBot,AINOSTW,13K,SOWN,+24,321,Play
gEphwUH6,39,queenzee,??L,I12,.L,+3,315,Play
gEphwUH6,40,BasicBot,AIT,2B,TA,+8,329,Play
gEphwUH6,41,queenzee,??,,-,+0,315,Pass
gEphwUH6,42,BasicBot,I,B1,I.,+2,331,Play
gEphwUH6,43,BasicBot,,,(??),+0,331,End
Afkpahj2,1,magnolia,AGHJLPT,8G,HALT,+14,14,Play
Afkpahj2,2,BasicBot,AEEIINV,J6,NA.IVE,+19,19,Play
Afkpahj2,3,magnolia,CDEGJPT,K5,JET,+24,38,Play
Afkpahj2,4,BasicBot,AEEIKOZ,5K,.OKE,+15,34,Play
Afkpahj2,5,magnolia,BCDGIPU,K11,DUB,+18,56,Play
Afkpahj2,6,BasicBot,ABDEIVZ,O5,DIVA,+41,75,Play
Afkpahj2,7,magnolia,ACEGILP,L12,PE,+20,76,Play
Afkpahj2,8,BasicBot,?BELOTZ,L2,BOZ.,+30,105,Play
Afkpahj2,9,magnolia,AACGILN,2J,CA.,+13,89,Play
Afkpahj2,10,BasicBot,?ELNTTW,3K,W.NT,+19,124,Play
Afkpahj2,11,magnolia,AAGILNU,13K,..ING,+16,105,Play
Afkpahj2,12,BasicBot,?EHLOTY,7G,OH,+17,141,Play
Afkpahj2,13,magnolia,AAEEILU,O12,E.AL,+18,123,Play
Afkpahj2,14,BasicBot,?EFLLTY,N8,FLY,+22,163,Play
Afkpahj2,15,magnolia,ADEINTU,6B,DETAIN,+19,142,Play
Afkpahj2,16,BasicBot,?EIILOT,B1,TOILE.,+14,177,Play
Afkpahj2,17,magnolia,AEINRUW,A1,AW,+26,168,Play
Afkpahj2,18,BasicBot,?EIINPS,14E,PINnIES,+69,246,Play
